Date,Rainfall_mm,Soil_Moisture,Risk_Level,DISTRICT,YEAR
2020-07-07,54.4,0.512,Medium,UDUPI,2020
2020-07-08,21.2,0.509,Low,UDUPI,2020
2020-07-09,18.4,0.509,Low,UDUPI,2020
2020-07-10,34.4,0.51,Low,UDUPI,2020
2020-07-11,23.0,0.509,Low,UDUPI,2020
2020-07-12,22.0,0.506,Low,UDUPI,2020
2020-07-13,46.7,0.509,Medium,UDUPI,2020
2020-07-14,29.1,0.512,Low,UDUPI,2020
2020-07-15,36.1,0.512,Low,UDUPI,2020
2020-07-16,56.6,0.509,Medium,UDUPI,2020
2020-07-17,60.9,0.511,High,UDUPI,2020
2020-07-18,34.7,0.51,Low,UDUPI,2020
2020-07-19,13.8,0.504,Low,UDUPI,2020
2020-07-20,23.2,0.509,Low,UDUPI,2020
2020-07-21,1.9,0.496,Low,UDUPI,2020
2020-07-22,7.7,0.494,Low,UDUPI,2020
2020-07-23,10.8,0.501,Low,UDUPI,2020
2020-07-24,5.1,0.501,Low,UDUPI,2020
2020-07-25,9.3,0.505,Low,UDUPI,2020
2020-07-26,11.0,0.506,Low,UDUPI,2020
2020-07-27,11.0,0.504,Low,UDUPI,2020
2020-07-28,17.3,0.508,Low,UDUPI,2020
2020-07-29,47.3,0.51,Medium,UDUPI,2020
2020-07-30,26.0,0.508,Low,UDUPI,2020
2020-07-31,35.2,0.508,Low,UDUPI,2020
2020-08-01,45.5,0.51,Medium,UDUPI,2020
2020-08-02,97.4,0.515,High,UDUPI,2020
2020-08-03,61.2,0.51,High,UDUPI,2020
2020-08-04,86.3,0.509,High,UDUPI,2020
2020-08-05,63.2,0.511,High,UDUPI,2020
2020-08-06,46.3,0.507,Medium,UDUPI,2020
2020-08-07,42.3,0.509,Medium,UDUPI,2020
2020-08-08,71.1,0.511,High,UDUPI,2020
2020-08-09,54.1,0.51,Medium,UDUPI,2020
2020-08-10,67.1,0.511,High,UDUPI,2020
2020-08-11,25.0,0.513,Low,UDUPI,2020
2020-08-12,11.2,0.505,Low,UDUPI,2020
2020-08-13,9.7,0.509,Low,UDUPI,2020
2020-08-14,8.2,0.505,Low,UDUPI,2020
2020-08-15,5.6,0.499,Low,UDUPI,2020
2020-08-16,27.1,0.509,Low,UDUPI,2020
2020-08-17,43.6,0.51,Medium,UDUPI,2020
2020-08-18,15.4,0.509,Low,UDUPI,2020
2020-08-19,7.4,0.502,Low,UDUPI,2020
2020-08-20,19.2,0.505,Low,UDUPI,2020
2020-08-21,15.9,0.509,Low,UDUPI,2020
2020-08-22,10.2,0.508,Low,UDUPI,2020
2020-08-23,6.8,0.503,Low,UDUPI,2020
2020-08-24,1.5,0.494,Low,UDUPI,2020
2020-08-25,2.4,0.487,Low,UDUPI,2020
2020-08-26,1.9,0.482,Low,UDUPI,2020
2020-08-27,2.6,0.479,Low,UDUPI,2020
2020-08-28,3.2,0.48,Low,UDUPI,2020
2020-08-29,9.6,0.493,Low,UDUPI,2020
2020-08-30,7.3,0.495,Low,UDUPI,2020
2020-08-31,1.9,0.487,Low,UDUPI,2020
2020-09-01,3.5,0.485,Low,UDUPI,2020
2020-09-02,27.2,0.478,Low,UDUPI,2020
2020-09-03,13.2,0.506,Low,UDUPI,2020
2020-09-04,5.3,0.488,Low,UDUPI,2020
2020-09-05,8.8,0.493,Low,UDUPI,2020
2020-09-06,20.1,0.502,Low,UDUPI,2020
2020-09-07,17.4,0.504,Low,UDUPI,2020
2020-09-08,11.0,0.501,Low,UDUPI,2020
2020-09-09,10.0,0.5,Low,UDUPI,2020
2020-09-10,31.5,0.509,Low,UDUPI,2020
2020-09-11,68.5,0.511,High,UDUPI,2020
2020-09-12,30.9,0.512,Low,UDUPI,2020
2020-09-13,19.2,0.51,Low,UDUPI,2020
2020-09-14,12.5,0.507,Low,UDUPI,2020
2020-09-15,27.1,0.511,Low,UDUPI,2020
2020-09-16,19.0,0.51,Low,UDUPI,2020
2020-09-17,27.1,0.509,Low,UDUPI,2020
2020-09-18,48.3,0.512,Medium,UDUPI,2020
2020-09-19,107.9,0.511,High,UDUPI,2020
2020-09-20,117.8,0.512,High,UDUPI,2020
2020-09-21,56.4,0.514,Medium,UDUPI,2020
2020-09-22,13.3,0.508,Low,UDUPI,2020
2020-09-23,9.4,0.507,Low,UDUPI,2020
2020-09-24,6.4,0.505,Low,UDUPI,2020
2020-09-25,2.5,0.49,Low,UDUPI,2020
2020-09-26,4.2,0.489,Low,UDUPI,2020
2020-09-27,2.3,0.493,Low,UDUPI,2020
2020-09-28,0.6,0.48,Low,UDUPI,2020
2020-09-29,1.5,0.473,Low,UDUPI,2020
2020-09-30,3.4,0.475,Low,UDUPI,2020
2020-10-01,0.4,0.46,Low,UDUPI,2020
2020-10-02,2.5,0.451,Low,UDUPI,2020
2020-10-03,5.5,0.461,Low,UDUPI,2020
2020-10-04,4.6,0.469,Low,UDUPI,2020
2020-10-05,1.4,0.464,Low,UDUPI,2020
2020-10-06,6.7,0.455,Low,UDUPI,2020
2020-10-07,17.4,0.499,Low,UDUPI,2020
2020-10-08,5.8,0.487,Low,UDUPI,2020
2020-10-09,7.8,0.489,Low,UDUPI,2020
2020-10-10,9.7,0.492,Low,UDUPI,2020
2020-10-11,25.8,0.514,Low,UDUPI,2020
2020-10-12,53.7,0.511,Medium,UDUPI,2020
2020-10-13,18.8,0.503,Low,UDUPI,2020
2020-10-14,101.9,0.51,High,UDUPI,2020
2020-10-15,18.8,0.506,Low,UDUPI,2020
2020-10-16,4.0,0.498,Low,UDUPI,2020
2020-10-17,0.1,0.476,Low,UDUPI,2020
2020-10-18,1.5,0.462,Low,UDUPI,2020
2020-10-19,1.8,0.45,Low,UDUPI,2020
2020-10-20,11.6,0.494,Low,UDUPI,2020
2020-10-21,9.2,0.505,Low,UDUPI,2020
2020-10-22,24.1,0.511,Low,UDUPI,2020
2020-10-23,11.2,0.507,Low,UDUPI,2020
2020-10-24,9.8,0.5,Low,UDUPI,2020
2020-10-25,0.2,0.474,Low,UDUPI,2020
2020-10-26,1.6,0.458,Low,UDUPI,2020
2020-10-27,0.0,0.468,Low,UDUPI,2020
2020-10-28,0.5,0.454,Low,UDUPI,2020
2020-10-29,0.5,0.442,Low,UDUPI,2020
2020-10-30,0.0,0.43,Low,UDUPI,2020
2020-10-31,0.0,0.413,Low,UDUPI,2020
2020-11-01,0.4,0.399,Low,UDUPI,2020
2020-11-02,1.2,0.396,Low,UDUPI,2020
2020-11-03,2.1,0.399,Low,UDUPI,2020
2020-11-04,3.6,0.405,Low,UDUPI,2020
2020-11-05,1.8,0.446,Low,UDUPI,2020
2020-11-06,0.0,0.429,Low,UDUPI,2020
2020-11-07,0.1,0.407,Low,UDUPI,2020
2020-11-08,0.1,0.389,Low,UDUPI,2020
2020-11-09,0.2,0.373,Low,UDUPI,2020
2020-11-10,0.0,0.359,Low,UDUPI,2020
2020-11-11,0.0,0.345,Low,UDUPI,2020
2020-11-12,0.0,0.331,Low,UDUPI,2020
2020-11-13,0.8,0.32,Low,UDUPI,2020
2020-11-14,0.0,0.309,Low,UDUPI,2020
2020-11-15,0.0,0.301,Low,UDUPI,2020
2020-11-16,9.3,0.323,Low,UDUPI,2020
2020-11-17,6.4,0.45,Low,UDUPI,2020
2020-11-18,11.2,0.477,Low,UDUPI,2020
2020-11-19,3.7,0.47,Low,UDUPI,2020
2020-11-20,0.4,0.449,Low,UDUPI,2020
2020-11-21,0.0,0.432,Low,UDUPI,2020
2020-11-22,0.0,0.414,Low,UDUPI,2020
2020-11-23,0.0,0.394,Low,UDUPI,2020
2020-11-24,0.0,0.378,Low,UDUPI,2020
2020-11-25,0.0,0.363,Low,UDUPI,2020
2020-11-26,0.2,0.35,Low,UDUPI,2020
2020-11-27,0.0,0.337,Low,UDUPI,2020
2020-11-28,0.0,0.326,Low,UDUPI,2020
2020-11-29,0.0,0.315,Low,UDUPI,2020
2020-11-30,0.0,0.305,Low,UDUPI,2020
2020-12-01,0.0,0.296,Low,UDUPI,2020
2020-12-02,0.0,0.291,Low,UDUPI,2020
2020-12-03,0.0,0.289,Low,UDUPI,2020
2020-12-04,0.4,0.285,Low,UDUPI,2020
2020-12-05,0.5,0.279,Low,UDUPI,2020
2020-12-06,0.2,0.274,Low,UDUPI,2020
2020-12-07,0.1,0.27,Low,UDUPI,2020
2020-12-08,5.0,0.28,Low,UDUPI,2020
2020-12-09,0.5,0.306,Low,UDUPI,2020
2020-12-10,6.9,0.341,Low,UDUPI,2020
2020-12-11,6.4,0.416,Low,UDUPI,2020
2020-12-12,3.6,0.393,Low,UDUPI,2020
2020-12-13,0.4,0.401,Low,UDUPI,2020
2020-12-14,0.4,0.384,Low,UDUPI,2020
2020-12-15,0.1,0.363,Low,UDUPI,2020
2020-12-16,0.0,0.345,Low,UDUPI,2020
2020-12-17,0.0,0.329,Low,UDUPI,2020
2020-12-18,0.0,0.319,Low,UDUPI,2020
2020-12-19,0.0,0.31,Low,UDUPI,2020
2020-12-20,0.0,0.304,Low,UDUPI,2020
2020-12-21,0.0,0.298,Low,UDUPI,2020
2020-12-22,0.0,0.296,Low,UDUPI,2020
2020-12-23,0.0,0.29,Low,UDUPI,2020
2020-12-24,0.0,0.285,Low,UDUPI,2020
2020-12-25,0.0,0.279,Low,UDUPI,2020
2020-12-26,0.0,0.279,Low,UDUPI,2020
2020-12-27,0.0,0.278,Low,UDUPI,2020
2020-12-28,0.0,0.278,Low,UDUPI,2020
2020-12-29,0.0,0.277,Low,UDUPI,2020
2020-12-30,0.4,0.277,Low,UDUPI,2020
2020-12-31,0.5,0.28,Low,UDUPI,2020
2021-01-01,0.0,0.283,Low,UDUPI,2021
2021-01-02,0.0,0.282,Low,UDUPI,2021
2021-01-03,0.2,0.28,Low,UDUPI,2021
2021-01-04,2.8,0.281,Low,UDUPI,2021
2021-01-05,0.5,0.276,Low,UDUPI,2021
2021-01-06,21.3,0.377,Low,UDUPI,2021
2021-01-07,20.1,0.468,Low,UDUPI,2021
2021-01-08,3.2,0.463,Low,UDUPI,2021
2021-01-09,2.4,0.444,Low,UDUPI,2021
2021-01-10,0.8,0.447,Low,UDUPI,2021
2021-01-11,0.0,0.42,Low,UDUPI,2021
2021-01-12,0.0,0.4,Low,UDUPI,2021
2021-01-13,0.0,0.379,Low,UDUPI,2021
2021-01-14,0.1,0.36,Low,UDUPI,2021
2021-01-15,0.0,0.344,Low,UDUPI,2021
2021-01-16,2.1,0.334,Low,UDUPI,2021
2021-01-17,4.4,0.375,Low,UDUPI,2021
2021-01-18,2.0,0.371,Low,UDUPI,2021
2021-01-19,0.2,0.351,Low,UDUPI,2021
2021-01-20,0.0,0.333,Low,UDUPI,2021
2021-01-21,0.0,0.318,Low,UDUPI,2021
2021-01-22,0.0,0.307,Low,UDUPI,2021
2021-01-23,0.0,0.298,Low,UDUPI,2021
2021-01-24,0.0,0.292,Low,UDUPI,2021
2021-01-25,0.0,0.286,Low,UDUPI,2021
2021-01-26,0.0,0.282,Low,UDUPI,2021
2021-01-27,0.0,0.278,Low,UDUPI,2021
2021-01-28,0.0,0.276,Low,UDUPI,2021
2021-01-29,0.0,0.278,Low,UDUPI,2021
2021-01-30,0.0,0.271,Low,UDUPI,2021
2021-01-31,0.7,0.27,Low,UDUPI,2021
2021-02-01,0.0,0.269,Low,UDUPI,2021
2021-02-02,0.0,0.274,Low,UDUPI,2021
2021-02-03,0.0,0.276,Low,UDUPI,2021
2021-02-04,0.0,0.277,Low,UDUPI,2021
2021-02-05,0.5,0.274,Low,UDUPI,2021
2021-02-06,0.0,0.27,Low,UDUPI,2021
2021-02-07,0.0,0.272,Low,UDUPI,2021
2021-02-08,0.0,0.268,Low,UDUPI,2021
2021-02-09,0.0,0.262,Low,UDUPI,2021
2021-02-10,0.0,0.259,Low,UDUPI,2021
2021-02-11,0.0,0.258,Low,UDUPI,2021
2021-02-12,0.0,0.257,Low,UDUPI,2021
2021-02-13,0.0,0.258,Low,UDUPI,2021
2021-02-14,0.1,0.256,Low,UDUPI,2021
2021-02-15,0.0,0.253,Low,UDUPI,2021
2021-02-16,0.0,0.253,Low,UDUPI,2021
2021-02-17,0.5,0.256,Low,UDUPI,2021
2021-02-18,1.3,0.259,Low,UDUPI,2021
2021-02-19,7.7,0.291,Low,UDUPI,2021
2021-02-20,0.1,0.294,Low,UDUPI,2021
2021-02-21,0.3,0.291,Low,UDUPI,2021
2021-02-22,0.6,0.291,Low,UDUPI,2021
2021-02-23,0.0,0.284,Low,UDUPI,2021
2021-02-24,0.0,0.276,Low,UDUPI,2021
2021-02-25,0.0,0.272,Low,UDUPI,2021
2021-02-26,0.0,0.268,Low,UDUPI,2021
2021-02-27,0.0,0.267,Low,UDUPI,2021
2021-02-28,0.0,0.267,Low,UDUPI,2021
2021-03-01,0.0,0.267,Low,UDUPI,2021
2021-03-02,0.1,0.264,Low,UDUPI,2021
2021-03-03,0.0,0.265,Low,UDUPI,2021
2021-03-04,0.0,0.27,Low,UDUPI,2021
2021-03-05,0.0,0.27,Low,UDUPI,2021
2021-03-06,0.0,0.269,Low,UDUPI,2021
2021-03-07,0.0,0.262,Low,UDUPI,2021
2021-03-08,0.0,0.263,Low,UDUPI,2021
2021-03-09,0.0,0.259,Low,UDUPI,2021
2021-03-10,0.0,0.261,Low,UDUPI,2021
2021-03-11,4.5,0.279,Low,UDUPI,2021
2021-03-12,13.4,0.34,Low,UDUPI,2021
2021-03-13,0.8,0.338,Low,UDUPI,2021
2021-03-14,0.0,0.32,Low,UDUPI,2021
2021-03-15,0.1,0.308,Low,UDUPI,2021
2021-03-16,0.0,0.299,Low,UDUPI,2021
2021-03-17,0.0,0.292,Low,UDUPI,2021
2021-03-18,0.0,0.284,Low,UDUPI,2021
2021-03-19,0.1,0.28,Low,UDUPI,2021
2021-03-20,0.0,0.275,Low,UDUPI,2021
2021-03-21,0.9,0.268,Low,UDUPI,2021
2021-03-22,0.0,0.261,Low,UDUPI,2021
2021-03-23,0.0,0.259,Low,UDUPI,2021
2021-03-24,0.1,0.257,Low,UDUPI,2021
2021-03-25,0.0,0.254,Low,UDUPI,2021
2021-03-26,0.0,0.252,Low,UDUPI,2021
2021-03-27,0.1,0.252,Low,UDUPI,2021
2021-03-28,2.7,0.292,Low,UDUPI,2021
2021-03-29,2.5,0.312,Low,UDUPI,2021
2021-03-30,14.1,0.407,Low,UDUPI,2021
2021-03-31,0.5,0.368,Low,UDUPI,2021
2021-04-01,0.2,0.345,Low,UDUPI,2021
2021-04-02,0.0,0.324,Low,UDUPI,2021
2021-04-03,1.5,0.316,Low,UDUPI,2021
2021-04-04,0.0,0.307,Low,UDUPI,2021
2021-04-05,0.0,0.295,Low,UDUPI,2021
2021-04-06,0.1,0.289,Low,UDUPI,2021
2021-04-07,1.4,0.285,Low,UDUPI,2021
2021-04-08,3.3,0.293,Low,UDUPI,2021
2021-04-09,0.6,0.296,Low,UDUPI,2021
2021-04-10,2.2,0.287,Low,UDUPI,2021
2021-04-11,7.6,0.297,Low,UDUPI,2021
2021-04-12,10.0,0.399,Low,UDUPI,2021
2021-04-13,23.8,0.459,Low,UDUPI,2021
2021-04-14,43.7,0.483,Medium,UDUPI,2021
2021-04-15,4.9,0.482,Low,UDUPI,2021
2021-04-16,9.1,0.487,Low,UDUPI,2021
2021-04-17,6.5,0.483,Low,UDUPI,2021
2021-04-18,10.3,0.478,Low,UDUPI,2021
2021-04-19,1.8,0.466,Low,UDUPI,2021
2021-04-20,4.5,0.453,Low,UDUPI,2021
2021-04-21,2.8,0.449,Low,UDUPI,2021
2021-04-22,3.4,0.443,Low,UDUPI,2021
2021-04-23,24.0,0.485,Low,UDUPI,2021
2021-04-24,0.5,0.45,Low,UDUPI,2021
2021-04-25,7.0,0.436,Low,UDUPI,2021
2021-04-26,1.5,0.432,Low,UDUPI,2021
2021-04-27,3.9,0.418,Low,UDUPI,2021
2021-04-28,9.7,0.455,Low,UDUPI,2021
2021-04-29,15.9,0.464,Low,UDUPI,2021
2021-04-30,0.1,0.431,Low,UDUPI,2021
2021-05-01,1.0,0.404,Low,UDUPI,2021
2021-05-02,2.9,0.415,Low,UDUPI,2021
2021-05-03,10.4,0.412,Low,UDUPI,2021
2021-05-04,30.9,0.478,Low,UDUPI,2021
2021-05-05,20.3,0.472,Low,UDUPI,2021
2021-05-06,17.0,0.479,Low,UDUPI,2021
2021-05-07,32.7,0.502,Low,UDUPI,2021
2021-05-08,29.3,0.497,Low,UDUPI,2021
2021-05-09,12.0,0.498,Low,UDUPI,2021
2021-05-10,9.3,0.491,Low,UDUPI,2021
2021-05-11,14.6,0.487,Low,UDUPI,2021
2021-05-12,31.1,0.499,Low,UDUPI,2021
2021-05-13,44.8,0.499,Medium,UDUPI,2021
2021-05-14,6.5,0.494,Low,UDUPI,2021
2021-05-15,90.9,0.512,High,UDUPI,2021
2021-05-16,47.8,0.51,Medium,UDUPI,2021
2021-05-17,10.6,0.503,Low,UDUPI,2021
2021-05-18,29.5,0.505,Low,UDUPI,2021
2021-05-19,13.6,0.504,Low,UDUPI,2021
2021-05-20,25.0,0.508,Low,UDUPI,2021
2021-05-21,10.7,0.504,Low,UDUPI,2021
2021-05-22,3.9,0.49,Low,UDUPI,2021
2021-05-23,3.8,0.484,Low,UDUPI,2021
2021-05-24,4.4,0.468,Low,UDUPI,2021
2021-05-25,19.5,0.502,Low,UDUPI,2021
2021-05-26,8.8,0.501,Low,UDUPI,2021
2021-05-27,4.8,0.496,Low,UDUPI,2021
2021-05-28,6.0,0.481,Low,UDUPI,2021
2021-05-29,59.4,0.507,Medium,UDUPI,2021
2021-05-30,7.9,0.503,Low,UDUPI,2021
2021-05-31,12.1,0.502,Low,UDUPI,2021
2021-06-01,14.2,0.505,Low,UDUPI,2021
2021-06-02,1.9,0.485,Low,UDUPI,2021
2021-06-03,17.7,0.496,Low,UDUPI,2021
2021-06-04,21.0,0.509,Low,UDUPI,2021
2021-06-05,51.2,0.512,Medium,UDUPI,2021
2021-06-06,8.6,0.502,Low,UDUPI,2021
2021-06-07,1.3,0.479,Low,UDUPI,2021
2021-06-08,4.2,0.47,Low,UDUPI,2021
2021-06-09,18.9,0.5,Low,UDUPI,2021
2021-06-10,11.3,0.504,Low,UDUPI,2021
2021-06-11,12.2,0.506,Low,UDUPI,2021
2021-06-12,81.0,0.512,High,UDUPI,2021
2021-06-13,91.6,0.514,High,UDUPI,2021
2021-06-14,80.6,0.513,High,UDUPI,2021
2021-06-15,47.9,0.508,Medium,UDUPI,2021
2021-06-16,46.9,0.509,Medium,UDUPI,2021
2021-06-17,42.0,0.506,Medium,UDUPI,2021
2021-06-18,34.7,0.508,Low,UDUPI,2021
2021-06-19,27.3,0.51,Low,UDUPI,2021
2021-06-20,17.1,0.51,Low,UDUPI,2021
2021-06-21,10.5,0.508,Low,UDUPI,2021
2021-06-22,3.5,0.5,Low,UDUPI,2021
2021-06-23,4.6,0.494,Low,UDUPI,2021
2021-06-24,5.5,0.495,Low,UDUPI,2021
2021-06-25,4.7,0.489,Low,UDUPI,2021
2021-06-26,20.6,0.508,Low,UDUPI,2021
2021-06-27,9.6,0.504,Low,UDUPI,2021
2021-06-28,22.1,0.501,Low,UDUPI,2021
2021-06-29,1.1,0.485,Low,UDUPI,2021
2021-06-30,1.6,0.477,Low,UDUPI,2021
2021-07-01,13.6,0.492,Low,UDUPI,2021
2021-07-02,8.6,0.495,Low,UDUPI,2021
2021-07-03,14.0,0.506,Low,UDUPI,2021
2021-07-04,8.4,0.506,Low,UDUPI,2021
2021-07-05,13.5,0.503,Low,UDUPI,2021
2021-07-06,7.8,0.496,Low,UDUPI,2021
2021-07-07,14.2,0.5,Low,UDUPI,2021
2021-07-08,12.6,0.507,Low,UDUPI,2021
2021-07-09,38.9,0.508,Low,UDUPI,2021
2021-07-10,79.4,0.513,High,UDUPI,2021
2021-07-11,53.1,0.51,Medium,UDUPI,2021
2021-07-12,47.6,0.512,Medium,UDUPI,2021
2021-07-13,39.1,0.511,Low,UDUPI,2021
2021-07-14,62.6,0.512,High,UDUPI,2021
2021-07-15,89.8,0.511,High,UDUPI,2021
2021-07-16,81.8,0.513,High,UDUPI,2021
2021-07-17,33.2,0.508,Low,UDUPI,2021
2021-07-18,107.3,0.511,High,UDUPI,2021
2021-07-19,29.2,0.51,Low,UDUPI,2021
2021-07-20,28.9,0.506,Low,UDUPI,2021
2021-07-21,54.4,0.511,Medium,UDUPI,2021
2021-07-22,70.0,0.508,High,UDUPI,2021
2021-07-23,37.5,0.51,Low,UDUPI,2021
2021-07-24,28.7,0.509,Low,UDUPI,2021
2021-07-25,23.9,0.509,Low,UDUPI,2021
2021-07-26,14.8,0.508,Low,UDUPI,2021
2021-07-27,13.5,0.504,Low,UDUPI,2021
2021-07-28,8.9,0.507,Low,UDUPI,2021
2021-07-29,11.1,0.51,Low,UDUPI,2021
2021-07-30,11.1,0.506,Low,UDUPI,2021
2021-07-31,10.2,0.502,Low,UDUPI,2021
2021-08-01,6.3,0.502,Low,UDUPI,2021
2021-08-02,8.7,0.504,Low,UDUPI,2021
2021-08-03,26.4,0.512,Low,UDUPI,2021
2021-08-04,16.1,0.506,Low,UDUPI,2021
2021-08-05,29.7,0.51,Low,UDUPI,2021
2021-08-06,35.9,0.511,Low,UDUPI,2021
2021-08-07,26.1,0.512,Low,UDUPI,2021
2021-08-08,8.6,0.507,Low,UDUPI,2021
2021-08-09,11.6,0.508,Low,UDUPI,2021
2021-08-10,11.1,0.505,Low,UDUPI,2021
2021-08-11,13.6,0.506,Low,UDUPI,2021
2021-08-12,12.7,0.507,Low,UDUPI,2021
2021-08-13,5.0,0.502,Low,UDUPI,2021
2021-08-14,13.6,0.503,Low,UDUPI,2021
2021-08-15,10.4,0.507,Low,UDUPI,2021
2021-08-16,7.6,0.505,Low,UDUPI,2021
2021-08-17,9.0,0.503,Low,UDUPI,2021
2021-08-18,17.8,0.511,Low,UDUPI,2021
2021-08-19,5.6,0.506,Low,UDUPI,2021
2021-08-20,2.9,0.497,Low,UDUPI,2021
2021-08-21,2.2,0.484,Low,UDUPI,2021
2021-08-22,0.6,0.471,Low,UDUPI,2021
2021-08-23,2.8,0.463,Low,UDUPI,2021
2021-08-24,8.5,0.482,Low,UDUPI,2021
2021-08-25,2.5,0.469,Low,UDUPI,2021
2021-08-26,18.1,0.485,Low,UDUPI,2021
2021-08-27,35.1,0.509,Low,UDUPI,2021
2021-08-28,40.8,0.512,Medium,UDUPI,2021
2021-08-29,100.1,0.512,High,UDUPI,2021
2021-08-30,48.2,0.509,Medium,UDUPI,2021
2021-08-31,3.7,0.499,Low,UDUPI,2021
2021-09-01,5.2,0.499,Low,UDUPI,2021
2021-09-02,11.8,0.505,Low,UDUPI,2021
2021-09-03,11.8,0.504,Low,UDUPI,2021
2021-09-04,30.1,0.511,Low,UDUPI,2021
2021-09-05,61.2,0.509,High,UDUPI,2021
2021-09-06,79.6,0.511,High,UDUPI,2021
2021-09-07,25.3,0.508,Low,UDUPI,2021
2021-09-08,21.1,0.51,Low,UDUPI,2021
2021-09-09,8.1,0.503,Low,UDUPI,2021
2021-09-10,8.3,0.503,Low,UDUPI,2021
2021-09-11,17.4,0.513,Low,UDUPI,2021
2021-09-12,30.6,0.51,Low,UDUPI,2021
2021-09-13,32.7,0.509,Low,UDUPI,2021
2021-09-14,12.1,0.509,Low,UDUPI,2021
2021-09-15,5.2,0.501,Low,UDUPI,2021
2021-09-16,3.0,0.494,Low,UDUPI,2021
2021-09-17,1.5,0.479,Low,UDUPI,2021
2021-09-18,1.4,0.47,Low,UDUPI,2021
2021-09-19,0.0,0.453,Low,UDUPI,2021
2021-09-20,0.6,0.441,Low,UDUPI,2021
2021-09-21,3.2,0.452,Low,UDUPI,2021
2021-09-22,4.9,0.476,Low,UDUPI,2021
2021-09-23,5.4,0.48,Low,UDUPI,2021
2021-09-24,2.6,0.48,Low,UDUPI,2021
2021-09-25,1.2,0.467,Low,UDUPI,2021
2021-09-26,2.4,0.46,Low,UDUPI,2021
2021-09-27,15.4,0.494,Low,UDUPI,2021
2021-09-28,11.8,0.504,Low,UDUPI,2021
2021-09-29,7.4,0.498,Low,UDUPI,2021
2021-09-30,3.3,0.486,Low,UDUPI,2021
2021-10-01,4.7,0.475,Low,UDUPI,2021
2021-10-02,5.6,0.491,Low,UDUPI,2021
2021-10-03,25.8,0.499,Low,UDUPI,2021
2021-10-04,10.6,0.499,Low,UDUPI,2021
2021-10-05,3.9,0.493,Low,UDUPI,2021
2021-10-06,16.6,0.506,Low,UDUPI,2021
2021-10-07,1.3,0.489,Low,UDUPI,2021
2021-10-08,12.0,0.489,Low,UDUPI,2021
2021-10-09,9.4,0.499,Low,UDUPI,2021
2021-10-10,10.1,0.5,Low,UDUPI,2021
2021-10-11,13.5,0.506,Low,UDUPI,2021
2021-10-12,68.0,0.511,High,UDUPI,2021
2021-10-13,52.8,0.51,Medium,UDUPI,2021
2021-10-14,17.9,0.506,Low,UDUPI,2021
2021-10-15,14.7,0.499,Low,UDUPI,2021
2021-10-16,16.8,0.498,Low,UDUPI,2021
2021-10-17,8.1,0.503,Low,UDUPI,2021
2021-10-18,5.3,0.497,Low,UDUPI,2021
2021-10-19,0.1,0.472,Low,UDUPI,2021
2021-10-20,0.0,0.451,Low,UDUPI,2021
2021-10-21,20.4,0.489,Low,UDUPI,2021
2021-10-22,3.6,0.495,Low,UDUPI,2021
2021-10-23,38.9,0.503,Low,UDUPI,2021
2021-10-24,16.1,0.499,Low,UDUPI,2021
2021-10-25,14.5,0.494,Low,UDUPI,2021
2021-10-26,15.0,0.499,Low,UDUPI,2021
2021-10-27,0.0,0.474,Low,UDUPI,2021
2021-10-28,0.0,0.454,Low,UDUPI,2021
2021-10-29,0.1,0.435,Low,UDUPI,2021
2021-10-30,4.3,0.445,Low,UDUPI,2021
2021-10-31,0.7,0.458,Low,UDUPI,2021
2021-11-01,11.8,0.46,Low,UDUPI,2021
2021-11-02,7.6,0.461,Low,UDUPI,2021
2021-11-03,23.5,0.476,Low,UDUPI,2021
2021-11-04,25.1,0.504,Low,UDUPI,2021
2021-11-05,15.1,0.502,Low,UDUPI,2021
2021-11-06,17.6,0.502,Low,UDUPI,2021
2021-11-07,9.4,0.493,Low,UDUPI,2021
2021-11-08,4.4,0.487,Low,UDUPI,2021
2021-11-09,0.1,0.473,Low,UDUPI,2021
2021-11-10,0.3,0.455,Low,UDUPI,2021
2021-11-11,0.0,0.438,Low,UDUPI,2021
2021-11-12,2.3,0.458,Low,UDUPI,2021
2021-11-13,15.7,0.481,Low,UDUPI,2021
2021-11-14,11.2,0.503,Low,UDUPI,2021
2021-11-15,29.5,0.506,Low,UDUPI,2021
2021-11-16,42.9,0.503,Medium,UDUPI,2021
2021-11-17,8.5,0.486,Low,UDUPI,2021
2021-11-18,8.3,0.483,Low,UDUPI,2021
2021-11-19,15.5,0.503,Low,UDUPI,2021
2021-11-20,42.4,0.509,Medium,UDUPI,2021
2021-11-21,29.8,0.501,Low,UDUPI,2021
2021-11-22,7.1,0.499,Low,UDUPI,2021
2021-11-23,0.0,0.478,Low,UDUPI,2021
2021-11-24,16.0,0.486,Low,UDUPI,2021
2021-11-25,0.0,0.478,Low,UDUPI,2021
2021-11-26,0.0,0.46,Low,UDUPI,2021
2021-11-27,0.0,0.442,Low,UDUPI,2021
2021-11-28,0.3,0.421,Low,UDUPI,2021
2021-11-29,26.0,0.443,Low,UDUPI,2021
2021-11-30,6.5,0.469,Low,UDUPI,2021
2021-12-01,2.9,0.471,Low,UDUPI,2021
2021-12-02,3.6,0.477,Low,UDUPI,2021
2021-12-03,8.6,0.493,Low,UDUPI,2021
2021-12-04,3.4,0.487,Low,UDUPI,2021
